time,servertime,latitude,longitude,"HDT - Heading True","SOG - Speed over Ground","COG - Course over Ground","TWA - True Wind Angle","TWD - True Wind Direction",Heel,"Trim Fore / Aft","VMG - Velocity Made Good","GPS Satellites","GPS HAcc","Battery Charge","Battery 1 Voltage","Battery 1 Temperature"
"2024-07-23 11:48:57.799","2024-07-23 16:47:17.541",47.654810,8.938938,357.48,3.703067,344.75,-88.7,256.06,-9.13,5.71,0.0844217,16,0.3979,83,3.994,-243.6
"2024-07-23 11:48:58.799","2024-07-23 16:47:17.541",47.654843,8.938931,358.82,3.814784,349.12,-93.07,256.06,-7.11,5.74,-0.2043162,16,0.3948,83,3.994,-243.6
"2024-07-23 11:48:59.799","2024-07-23 16:47:17.542",47.654876,8.938925,359.34,3.775352,352.19,-96.13,256.06,-7.67,6.15,-0.4032741,16,0.3948,83,3.992,-243.8
"2024-07-23 11:49:00.799","2024-07-23 16:47:17.542",47.654908,8.938922,0.08,3.688612,355.64,-99.58,256.06,-7.73,5.03,-0.614067,16,0.3989,83,3.992,-243.5
"2024-07-23 11:49:01.799","2024-07-23 16:47:17.542",47.654941,8.938922,1.09,3.663351,355.69,-99.65,256.06,-5.22,5.37,-0.6137446,16,0.3999,83,3.992,-243.6
"2024-07-23 11:49:02.799","2024-07-23 16:47:17.542",47.654972,8.938922,1.83,3.606292,358.48,-102.43,256.06,-5.8,5.22,-0.776454,16,0.3979,84,3.996,-243.6
"2024-07-23 11:49:03.799","2024-07-23 16:47:17.542",47.655001,8.938924,2.4,3.466769,358.8,-102.76,256.06,-7.03,5.33,-0.7654299,15,0.396,83,3.992,-243.5
"2024-07-23 11:49:04.799","2024-07-23 16:47:17.543",47.655026,8.938927,2.35,2.933098,3.23,-107.19,256.06,0.22,4.47,-0.8664291,16,0.397,83,3.994,-243.5
"2024-07-23 11:49:05.799","2024-07-23 16:47:17.543",47.655049,8.938928,3.2,2.724361,2.5,-106.46,256.06,0.88,5.2,-0.7718397,16,0.3909,83,3.992,-243.8
"2024-07-23 11:49:06.799","2024-07-23 16:47:17.543",47.655069,8.938929,3.24,2.369264,0.42,-104.36,256.06,4.87,4.77,-0.5878034,16,0.3848,83,3.992,-243.6
"2024-07-23 11:49:07.799","2024-07-23 16:47:17.543",47.655088,8.938926,1.09,2.198134,356.68,-100.63,256.06,5.16,4.83,-0.4053928,16,0.3828,83,3.994,-243.6
"2024-07-23 11:49:08.799","2024-07-23 16:47:17.544",47.655107,8.938919,359.24,2.144907,349.47,-93.42,256.06,4.95,5.24,-0.1280709,16,0.3828,83,3.992,-243.6
"2024-07-23 11:49:09.799","2024-07-23 16:47:17.544",47.655124,8.938911,357.88,2.046856,344.7,-88.64,256.06,6.6,5.54,0.04842323,16,0.3799,83,3.992,-243.5
"2024-07-23 11:49:10.799","2024-07-23 16:47:17.544",47.655140,8.938903,357.62,1.981766,342.5,-86.44,256.06,17.91,5.22,0.1227872,16,0.3848,83,3.992,-243.6
"2024-07-23 11:49:11.799","2024-07-23 16:47:17.556",47.655156,8.938891,357.73,1.971945,337.33,-81.28,256.06,17.24,5.49,0.2989055,16,0.3828,83,3.994,-243.6
"2024-07-23 11:49:12.799","2024-07-23 16:47:17.556",47.655171,8.938876,356.19,2.017528,329.71,-73.67,256.06,14.26,5.54,0.5675769,16,0.376,83,3.994,-243.6
"2024-07-23 11:49:13.499","2024-07-23 16:47:17.556",47.655182,8.938863,355.18,2.031936,324.07,-68.02,256.06,9.99,5.44,0.7604347,16,0.3689,83,3.994,-243.5
"2024-07-23 11:49:14.799","2024-07-23 16:47:17.557",47.655202,8.938841,356.11,2.121581,321.76,-65.7,256.06,7.95,5.6,0.8728734,16,0.3669,84,3.996,-243.4
"2024-07-23 11:49:15.799","2024-07-23 16:47:17.557",47.655218,8.938825,355.73,2.176795,325.52,-69.47,256.06,7.81,5.66,0.763317,16,0.3708,83,3.992,-243.5
"2024-07-23 11:49:16.799","2024-07-23 16:47:17.557",47.655235,8.938810,355.97,2.180307,327.95,-71.91,256.06,6.71,4.54,0.6772062,16,0.3638,83,3.994,-243.6
"2024-07-23 11:49:17.599","2024-07-23 16:47:17.557",47.655248,8.938798,355.84,2.115157,328.83,-72.78,256.06,6.17,4.37,0.6263707,16,0.3638,83,3.994,-243.8
"2024-07-23 11:49:18.799","2024-07-23 16:47:17.557",47.655270,8.938776,355.83,2.336279,328.03,-71.97,256.06,0.47,4.91,0.7228034,16,0.365,83,3.994,-243.8
"2024-07-23 11:49:19.799","2024-07-23 16:47:17.558",47.655289,8.938758,354.43,2.478089,326.61,-70.57,256.06,-6.09,5.17,0.8245548,16,0.3708,83,3.99,-243.6
"2024-07-23 11:49:20.799","2024-07-23 16:47:17.558",47.655309,8.938745,354.17,2.57187,331.74,-75.69,256.06,3.8,5.12,0.6357948,16,0.3738,83,3.992,-243.6
"2024-07-23 11:49:21.799","2024-07-23 16:47:17.558",47.655327,8.938732,356,2.266773,336.42,-80.37,256.06,4.68,4.11,0.3790996,16,0.377,83,3.992,-243.6
"2024-07-23 11:49:22.799","2024-07-23 16:47:17.559",47.655345,8.938720,356.76,2.191538,333.34,-77.28,256.06,5.77,4.12,0.4825196,16,0.3799,83,3.992,-243.4
"2024-07-23 11:49:23.799","2024-07-23 16:47:17.559",47.655364,8.938709,357.98,2.225841,336.5,-80.46,256.06,11.13,4.59,0.36924,16,0.387,83,3.994,-243.6
"2024-07-23 11:49:24.799","2024-07-23 16:47:17.559",47.655382,8.938697,358.26,2.199658,339.51,-83.45,256.06,14.18,5.42,0.2507541,16,0.3879,83,3.994,-243.8
"2024-07-23 11:49:25.799","2024-07-23 16:47:17.559",47.655396,8.938683,355.7,2.049359,331.62,-75.57,256.06,10.83,4.72,0.5108854,16,0.3818,83,3.994,-243.6
"2024-07-23 11:49:26.799","2024-07-23 16:47:17.56",47.655411,8.938668,355.51,1.940459,326.1,-70.04,256.06,11.33,4.38,0.6622529,16,0.3789,83,3.994,-243.5
"2024-07-23 11:49:27.799","2024-07-23 16:47:17.56",47.655425,8.938655,356.25,1.923917,327.82,-71.76,256.06,13.49,5.08,0.6020077,16,0.3728,83,3.992,-243.6
"2024-07-23 11:49:28.799","2024-07-23 16:47:17.56",47.655438,8.938641,355.11,1.794172,325.94,-69.9,256.06,10.28,4.79,0.6167338,16,0.3679,83,3.992,-243.6
"2024-07-23 11:49:29.799","2024-07-23 16:47:17.56",47.655450,8.938627,354.28,1.714076,320.85,-64.8,256.06,10.5,3.97,0.7298683,16,0.3718,83,3.992,-243.5
"2024-07-23 11:49:30.799","2024-07-23 16:47:17.56",47.655461,8.938614,354.07,1.662014,323.27,-67.22,256.06,8.82,3.57,0.6435034,16,0.3699,83,3.992,-243.5
"2024-07-23 11:49:31.799","2024-07-23 16:47:17.561",47.655472,8.938597,353.4,1.654545,319.01,-62.95,256.06,-3.75,4.5,0.752216,16,0.3708,83,3.994,-243.6
"2024-07-23 11:49:32.799","2024-07-23 16:47:17.561",47.655487,8.938581,352.24,1.925079,318.89,-62.83,256.06,-4.44,5.05,0.8788171,16,0.376,83,3.992,-243.6
"2024-07-23 11:49:33.799","2024-07-23 16:47:17.561",47.655503,8.938564,351.79,2.2128,325.92,-69.86,256.06,-2.26,4.59,0.761685,16,0.3718,83,3.994,-243.5
"2024-07-23 11:49:34.799","2024-07-23 16:47:17.561",47.655521,8.938548,354.12,2.266975,325.8,-69.74,256.06,-5.49,4.33,0.7848511,16,0.3728,83,3.994,-243.6
"2024-07-23 11:49:35.799","2024-07-23 16:47:17.562",47.655543,8.938533,354.29,2.518702,330.43,-74.38,256.06,-2.23,5.72,0.6779774,16,0.3728,83,3.994,-243.4
"2024-07-23 11:49:36.799","2024-07-23 16:47:17.562",47.655566,8.938516,354.26,2.775805,334.57,-78.52,256.06,-2.58,5.74,0.5525873,16,0.3728,83,3.992,-243.6
"2024-07-23 11:49:37.799","2024-07-23 16:47:17.562",47.655591,8.938496,354.2,3.019267,332.17,-76.13,256.06,-5.41,5.88,0.7241868,16,0.3699,83,3.992,-243.6
"2024-07-23 11:49:38.799","2024-07-23 16:47:17.562",47.655618,8.938474,353.25,3.240546,331.2,-75.15,256.06,-7.53,6.43,0.8305316,16,0.3679,83,3.992,-243.6
"2024-07-23 11:49:39.799","2024-07-23 16:47:17.563",47.655648,8.938450,352.96,3.611329,330.94,-74.89,256.06,-8.08,6.44,0.9416742,16,0.365,83,3.988,-243.6
"2024-07-23 11:49:40.799","2024-07-23 16:47:17.563",47.655681,8.938429,354.86,3.83882,332.54,-76.49,256.06,-7.82,6.59,0.8969041,16,0.365,83,3.994,-243.6
"2024-07-23 11:49:41.799","2024-07-23 16:47:17.563",47.655720,8.938413,357.3,4.145877,340.02,-83.96,256.06,-7.79,7.08,0.4360356,16,0.366,83,3.994,-243.5
"2024-07-23 11:49:42.799","2024-07-23 16:47:17.563",47.655759,8.938395,356.08,4.425711,343.18,-87.12,256.06,-9.71,6.94,0.2218053,16,0.3638,83,3.992,-243.6
"2024-07-23 11:49:43.799","2024-07-23 16:47:17.564",47.655802,8.938375,355.53,4.885499,343.38,-87.32,256.06,-10.6,7.91,0.2280722,16,0.3579,83,3.992,-243.6
"2024-07-23 11:49:44.799","2024-07-23 16:47:17.564",47.655848,8.938353,354.52,5.088271,342.78,-86.73,256.06,-13.06,8.46,0.2899511,16,0.3538,83,3.992,-243.5
"2024-07-23 11:49:45.799","2024-07-23 16:47:17.567",47.655894,8.938326,351.9,5.405861,338.69,-82.63,256.06,-13.88,7.38,0.6934249,16,0.3518,83,3.992,-243.6
"2024-07-23 11:49:46.799","2024-07-23 16:47:17.567",47.655945,8.938302,354.29,5.524298,338.31,-82.27,256.06,-9.93,7.36,0.7434258,16,0.3528,83,3.994,-243.6
"2024-07-23 11:49:47.799","2024-07-23 16:47:17.568",47.656000,8.938278,355.72,6.096914,341.97,-85.93,256.06,-13.52,6.13,0.4336335,16,0.3538,83,3.992,-243.5
"2024-07-23 11:49:48.799","2024-07-23 16:47:17.568",47.656058,8.938247,353.44,6.62235,342.65,-86.6,256.06,-14.95,4.31,0.392942,16,0.3469,83,3.992,-243.6
"2024-07-23 11:49:49.799","2024-07-23 16:47:17.568",47.656117,8.938211,351.24,7.025284,337.76,-81.72,256.06,-10.39,5.04,1.012123,16,0.3528,83,3.992,-243.4
"2024-07-23 11:49:50.799","2024-07-23 16:47:17.569",47.656173,8.938171,352.63,7.061924,336.73,-80.69,256.06,-9.73,4.66,1.143324,16,0.3528,83,3.992,-243.6
"2024-07-23 11:49:51.799","2024-07-23 16:47:17.569",47.656229,8.938131,352.4,6.984653,334.45,-78.39,256.06,-6.93,4.9,1.405087,16,0.355,83,3.992,-243.5
"2024-07-23 11:49:52.799","2024-07-23 16:47:17.569",47.656283,8.938091,353.65,6.811235,333.37,-77.31,256.06,-8.16,4.93,1.495658,16,0.3618,83,3.994,-243.6
"2024-07-23 11:49:53.799","2024-07-23 16:47:17.57",47.656339,8.938049,353.13,6.827594,333.35,-77.29,256.06,-8.91,4.65,1.502109,16,0.3679,83,3.994,-243.5
"2024-07-23 11:49:54.499","2024-07-23 16:47:17.57",47.656376,8.938017,351.53,6.933493,332.86,-76.82,256.06,-10.09,4.25,1.581317,16,0.366,83,3.992,-243.6
"2024-07-23 11:49:55.799","2024-07-23 16:47:17.57",47.656444,8.937950,349.46,6.953528,328.86,-72.81,256.06,-8.62,4.42,2.054946,16,0.366,83,3.99,-243.6
"2024-07-23 11:49:56.799","2024-07-23 16:47:17.571",47.656491,8.937892,349.1,6.799577,322.67,-66.61,256.06,-10.47,3.47,2.699304,16,0.3638,83,3.992,-243.5
"2024-07-23 11:49:57.799","2024-07-23 16:47:17.571",47.656536,8.937828,347.57,6.943836,320,-63.94,256.06,-10.39,3.6,3.050204,16,0.3579,83,3.992,-243.5
"2024-07-23 11:49:58.599","2024-07-23 16:47:17.571",47.656565,8.937770,343.59,6.87203,313.86,-57.81,256.06,-10.39,3.94,3.66122,16,0.3538,83,3.992,-243.5
"2024-07-23 11:49:59.799","2024-07-23 16:47:17.572",47.656587,8.937680,338.17,6.57763,302.08,-46.03,256.06,-11.28,5.58,4.566699,16,0.3538,83,3.99,-243.4
"2024-07-23 11:50:00.799","2024-07-23 16:47:17.572",47.656580,8.937625,323.02,5.03656,274.8,-18.74,256.06,10.01,13.81,4.769417,16,0.3579,83,3.992,-243.5
"2024-07-23 11:50:01.799","2024-07-23 16:47:17.572",47.656560,8.937594,323.55,3.581995,247.94,8.11,256.06,25.1,10.95,3.546166,16,0.355,83,3.99,-243.5
"2024-07-23 11:50:02.699","2024-07-23 16:47:17.573",47.656541,8.937578,342.16,2.834522,216.1,39.95,256.06,22.54,7.66,2.172899,16,0.3459,83,3.99,-243.6
"2024-07-23 11:50:03.799","2024-07-23 16:47:17.573",47.656515,8.937559,353.35,2.616933,209.93,46.12,256.06,25.23,8.55,1.813813,16,0.345,83,3.99,-243.6
"2024-07-23 11:50:04.799","2024-07-23 16:47:17.574",47.656490,8.937545,1.12,2.833933,204.77,51.29,256.06,26.57,7.76,1.772568,16,0.3398,83,3.992,-243.5
"2024-07-23 11:50:05.799","2024-07-23 16:47:17.574",47.656462,8.937533,9.76,3.000643,195.49,60.56,256.06,26.3,7.45,1.474702,16,0.334,83,3.992,-243.6
"2024-07-23 11:50:06.799","2024-07-23 16:47:17.574",47.656433,8.937524,14,3.365036,192.93,63.13,256.06,19.86,7.97,1.520957,16,0.335,83,3.992,-243.5
"2024-07-23 11:50:07.799","2024-07-23 16:47:17.575",47.656403,8.937517,16.15,3.282851,189.73,66.33,256.06,18.08,6.31,1.318361,16,0.3289,83,3.992,-243.4
"2024-07-23 11:50:08.799","2024-07-23 16:47:17.575",47.656369,8.937510,17.72,3.511654,187.1,68.95,256.06,19.11,7.09,1.261184,16,0.3149,83,3.992,-243.6
"2024-07-23 11:50:09.799","2024-07-23 16:47:17.575",47.656333,8.937506,19.07,3.928023,185.69,70.36,256.06,19.03,7.37,1.320024,16,0.3059,83,3.992,-243.5
"2024-07-23 11:50:10.799","2024-07-23 16:47:17.576",47.656292,8.937508,21.58,4.354979,181.31,74.74,256.06,16.41,7.56,1.146019,16,0.3069,83,3.992,-243.5
"2024-07-23 11:50:11.799","2024-07-23 16:47:17.596",47.656248,8.937510,23.9,4.658857,178.2,77.85,256.06,17.35,8.04,0.9807258,16,0.3059,83,3.992,-243.6
"2024-07-23 11:50:12.799","2024-07-23 16:47:17.596",47.656201,8.937516,25.57,5.154413,175.37,80.68,256.06,17.49,9.21,0.8348581,16,0.3079,83,3.992,-243.6
"2024-07-23 11:50:13.799","2024-07-23 16:47:17.597",47.656150,8.937526,27.61,5.505804,172.63,83.41,256.06,19.83,9.43,0.6315606,16,0.3059,83,3.992,-243.5
"2024-07-23 11:50:14.799","2024-07-23 16:47:17.597",47.656095,8.937543,30.32,5.944275,169.69,86.37,256.06,20.23,9.02,0.3769076,16,0.3059,83,3.992,-243.4
"2024-07-23 11:50:15.799","2024-07-23 16:47:17.597",47.656035,8.937567,31.75,6.427824,167.02,89.02,256.06,18.81,8.38,0.1091399,16,0.3059,83,3.992,-243.5
"2024-07-23 11:50:16.799","2024-07-23 16:47:17.598",47.655971,8.937606,30.71,7.35208,161.14,94.9,256.06,18.91,8.36,-0.6290027,16,0.304,83,3.992,-243.5
"2024-07-23 11:50:17.799","2024-07-23 16:47:17.598",47.655904,8.937666,32.08,8.233526,152.96,103.1,256.06,18.38,8.25,-1.86615,16,0.3049,83,3.99,-243.5
"2024-07-23 11:50:18.799","2024-07-23 16:47:17.598",47.655838,8.937734,36.14,8.874677,146.66,109.38,256.06,13.56,6.5,-2.945832,16,0.3059,83,3.992,-243.5
"2024-07-23 11:50:19.799","2024-07-23 16:47:17.599",47.655772,8.937808,37.54,9.09723,144.34,111.7,256.06,12.68,5.63,-3.364158,16,0.3108,83,3.99,-243.4
"2024-07-23 11:50:20.799","2024-07-23 16:47:17.599",47.655704,8.937886,38.22,9.349483,142.86,113.2,256.06,12.31,5.25,-3.681834,16,0.3159,83,3.992,-243.5
"2024-07-23 11:50:21.799","2024-07-23 16:47:17.599",47.655639,8.937969,38.54,9.498992,141.23,114.82,256.06,8.95,4.93,-3.986906,16,0.3188,83,3.99,-243.4
"2024-07-23 11:50:22.799","2024-07-23 16:47:17.6",47.655577,8.938060,36.25,9.603017,137.07,118.99,256.06,13.55,4.89,-4.653071,16,0.3279,83,3.992,-243.4
"2024-07-23 11:50:23.799","2024-07-23 16:47:17.6",47.655515,8.938157,38.96,9.782529,134.7,121.35,256.06,16.25,4.14,-5.089958,16,0.3259,83,3.994,-243.4
"2024-07-23 11:50:24.799","2024-07-23 16:47:17.6",47.655451,8.938250,42.85,9.972664,134.92,121.14,256.06,16.46,2.13,-5.156445,16,0.3259,83,3.99,-243.5
"2024-07-23 11:50:25.799","2024-07-23 16:47:17.601",47.655381,8.938327,46.43,9.847321,140.11,115.93,256.06,16.93,2.61,-4.30669,16,0.325,83,3.99,-243.5
"2024-07-23 11:50:26.799","2024-07-23 16:47:17.601",47.655306,8.938393,45.63,9.763894,145.38,110.67,256.06,13.89,4.25,-3.446721,16,0.3218,83,3.99,-243.4
"2024-07-23 11:50:27.799","2024-07-23 16:47:17.602",47.655230,8.938448,45.05,9.652328,151.59,104.46,256.06,9.35,2.02,-2.409992,16,0.323,83,3.992,-243.5
"2024-07-23 11:50:28.799","2024-07-23 16:47:17.602",47.655155,8.938508,37.44,9.456257,154.19,101.86,256.06,11.59,3.78,-1.943596,16,0.3218,83,3.992,-243.5
"2024-07-23 11:50:29.799","2024-07-23 16:47:17.602",47.655082,8.938576,36.44,9.586328,149.87,106.19,256.06,11.94,2.58,-2.672038,16,0.3198,83,3.992,-243.5
"2024-07-23 11:50:30.799","2024-07-23 16:47:17.603",47.655008,8.938649,37.38,9.773993,147.22,108.82,256.06,10.43,2.31,-3.153859,16,0.3259,83,3.992,-243.6
"2024-07-23 11:50:31.799","2024-07-23 16:47:17.603",47.654934,8.938729,37.41,9.949449,145.78,110.26,256.06,11.8,3.02,-3.445973,16,0.3289,83,3.99,-243.4
"2024-07-23 11:50:32.799","2024-07-23 16:47:17.603",47.654864,8.938818,37.41,10.19442,142.15,113.91,256.06,12.37,3.26,-4.131018,16,0.3318,82,3.988,-243.5
"2024-07-23 11:50:33.799","2024-07-23 16:47:17.604",47.654797,8.938915,37.97,10.37746,136.65,119.4,256.06,11.33,3.83,-5.094316,16,0.3359,83,3.992,-243.5
"2024-07-23 11:50:34.799","2024-07-23 16:47:17.604",47.654733,8.939014,39.78,10.33545,133.98,122.06,256.06,13.66,3.46,-5.486975,16,0.3418,83,3.99,-243.5
"2024-07-23 11:50:35.499","2024-07-23 16:47:17.604",47.654687,8.939081,42.57,10.25527,133.67,122.37,256.06,13.27,2.63,-5.490857,16,0.3428,83,3.992,-243.4
"2024-07-23 11:50:36.799","2024-07-23 16:47:17.605",47.654599,8.939201,43.22,10.20238,136.33,119.72,256.06,12.85,2.94,-5.058454,16,0.3499,83,3.992,-243.5
"2024-07-23 11:50:37.799","2024-07-23 16:47:17.605",47.654535,8.939290,42.46,10.01878,136.92,119.14,256.06,1.27,2.78,-4.878531,15,0.355,83,3.992,-243.4
"2024-07-23 11:50:38.799","2024-07-23 16:47:17.605",47.654496,8.939397,31.21,9.481174,131.98,124.07,256.06,-9.98,1.86,-5.31149,16,0.3518,83,3.99,-243.5
"2024-07-23 11:50:39.599","2024-07-23 16:47:17.606",47.654498,8.939491,17.95,9.146933,108.61,147.44,256.06,-24.76,1.4,-7.709341,16,0.3469,83,3.988,-243.5
"2024-07-23 11:50:40.799","2024-07-23 16:47:17.606",47.654549,8.939594,5.81,8.680887,71.3,-175.26,256.06,-41.8,-4.28,-8.651155,16,0.4048,83,3.99,-243.4
"2024-07-23 11:50:41.799","2024-07-23 16:47:17.607",47.654579,8.939637,1.49,6.858285,46.92,-150.87,256.06,-63.11,1.31,-5.990724,15,0.6997,83,3.992,-243.5
"2024-07-23 11:50:42.799","2024-07-23 16:47:17.607",47.654579,8.939636,0.31,3.034466,39.6,-143.54,256.06,-86.88,0.33,-2.440616,16,0.7036,83,3.992,-243.4
"2024-07-23 11:50:43.799","2024-07-23 16:47:17.607",47.654582,8.939642,356,0.7579601,28.92,-132.87,256.06,-87.31,-1.53,-0.5156603,16,0.6909,83,3.992,-243.4
"2024-07-23 11:50:44.799","2024-07-23 16:47:17.608",47.654584,8.939643,352.02,0.580085,24.88,-128.83,256.06,-87.73,-1.89,-0.3637224,16,0.689,83,3.99,-243.4
"2024-07-23 11:50:45.799","2024-07-23 16:47:17.608",47.654586,8.939644,350.52,0.3825864,350.54,-94.5,256.06,-87.6,-2.02,-0.02997281,16,0.7075,83,3.99,-243.4
"2024-07-23 11:50:46.799","2024-07-23 16:47:17.608",47.654587,8.939645,351.07,0.321261,351.1,-95.05,256.06,-88.28,-0.69,-0.02827975,16,0.7046,83,3.992,-243.4
"2024-07-23 11:50:47.799","2024-07-23 16:47:17.609",47.654588,8.939644,352.56,0.3928624,352.08,-96.02,256.06,-88.43,-2.93,-0.04123783,16,0.71,83,3.992,-243.4
"2024-07-23 11:50:48.799","2024-07-23 16:47:17.609",47.654591,8.939643,7.59,0.2313203,5.7,-109.65,256.06,-88.18,-3.67,-0.07778026,16,0.7168,83,3.99,-243.2
"2024-07-23 11:50:49.799","2024-07-23 16:47:17.609",47.654590,8.939640,21.13,0.064296,19.91,-123.86,256.06,-88.38,-4.55,-0.03582483,16,0.7129,83,3.99,-243.5
"2024-07-23 11:50:50.799","2024-07-23 16:47:17.61",47.654588,8.939639,30.58,0.1462043,29.65,-133.6,256.06,-88.56,-2.98,-0.1008248,16,0.709,83,3.99,-243.2
"2024-07-23 11:50:51.799","2024-07-23 16:47:17.61",47.654588,8.939635,38.24,0.09839562,37.67,-141.63,256.06,-89.15,-2.87,-0.07713719,16,0.6978,83,3.99,-243.4
"2024-07-23 11:50:52.799","2024-07-23 16:47:17.61",47.654588,8.939626,43.1,0.1252508,42.66,-146.61,256.06,-89.09,-2.54,-0.1045729,16,0.6729,83,3.992,-243.5
"2024-07-23 11:50:53.799","2024-07-23 16:47:17.611",47.654589,8.939620,47.24,0.1374457,46.77,-150.72,256.06,-88.27,-2.3,-0.1198792,16,0.6587,83,3.99,-243.4
"2024-07-23 11:50:54.799","2024-07-23 16:47:17.611",47.654587,8.939614,52.86,0.1197725,52.2,-156.14,256.06,-88.49,-4.66,-0.1095382,16,0.6577,83,3.992,-243.4
"2024-07-23 11:50:55.799","2024-07-23 16:47:17.611",47.654586,8.939609,66.16,0.3172281,64.67,-168.62,256.06,-85.74,-3.47,-0.3109926,16,0.6528,83,3.99,-243.4
"2024-07-23 11:50:56.799","2024-07-23 16:47:17.612",47.654585,8.939606,77.66,0.1767457,76.61,179.45,256.06,-85.21,-3.52,-0.1767374,16,0.647,83,3.992,-243.4
"2024-07-23 11:50:57.799","2024-07-23 16:47:17.612",47.654585,8.939607,86.6,0.1132074,85.92,170.14,256.06,-86.42,-3.67,-0.1115337,16,0.6387,83,3.992,-243.5
"2024-07-23 11:50:58.799","2024-07-23 16:47:17.612",47.654585,8.939606,92.52,0.1808574,91.95,164.11,256.06,-86.97,-4.02,-0.1739458,16,0.6216,83,3.99,-243.4
"2024-07-23 11:50:59.799","2024-07-23 16:47:17.613",47.654585,8.939608,96.89,0.1199393,96.54,159.52,256.06,-85.49,-3.55,-0.1123556,15,0.6147,82,3.986,-243.4
"2024-07-23 11:51:00.799","2024-07-23 16:47:17.613",47.654582,8.939612,101.41,0.214804,100.89,155.16,256.06,-84.19,-3.41,-0.1949339,16,0.5806,83,3.99,-243.4
"2024-07-23 11:51:01.799","2024-07-23 16:47:17.614",47.654581,8.939616,108.31,0.3205957,107.52,148.54,256.06,-83.96,-3.02,-0.2734607,16,0.5518,83,3.99,-243.2
"2024-07-23 11:51:02.799","2024-07-23 16:47:17.614",47.654579,8.939619,116.81,0.3445951,115.9,140.16,256.06,-81.17,-2.94,-0.2645646,16,0.5347,83,3.99,-243.2
"2024-07-23 11:51:03.799","2024-07-23 16:47:17.614",47.654576,8.939621,127.01,0.3035426,125.78,130.28,256.06,-82.77,-3.94,-0.1962426,16,0.522,83,3.992,-243.4
"2024-07-23 11:51:04.799","2024-07-23 16:47:17.615",47.654572,8.939624,138.04,0.3716965,137.14,118.91,256.06,-82.97,-3.53,-0.1797003,16,0.5117,83,3.99,-243.5
"2024-07-23 11:51:05.799","2024-07-23 16:47:17.615",47.654568,8.939626,145.94,0.3654496,145.21,110.84,256.06,-80.87,-3.08,-0.1300395,16,0.5068,83,3.992,-243.4
"2024-07-23 11:51:06.799","2024-07-23 16:47:17.615",47.654564,8.939627,152.03,0.5082482,151.43,104.63,256.06,-75.48,-3.31,-0.1283452,16,0.5098,83,3.992,-243.2
"2024-07-23 11:51:07.799","2024-07-23 16:47:17.616",47.654560,8.939628,161.02,0.4508365,159.97,96.08,256.06,-70.92,-2.56,-0.04776004,16,0.5029,83,3.99,-243.4
"2024-07-23 11:51:08.799","2024-07-23 16:47:17.616",47.654556,8.939627,168.68,0.4233159,167.87,88.19,256.06,-71.6,-2.43,0.01336736,16,0.4949,83,3.99,-243.2
"2024-07-23 11:51:09.799","2024-07-23 16:47:17.616",47.654551,8.939625,173.3,0.5090917,173.08,82.97,256.06,-68.67,-1.18,0.0622955,16,0.4958,83,3.99,-243.4
"2024-07-23 11:51:10.799","2024-07-23 16:47:17.617",47.654547,8.939624,176.97,0.4876676,176.48,79.58,256.06,-57.66,-0.53,0.08827485,16,0.4939,83,3.992,-243.4
"2024-07-23 11:51:11.799","2024-07-23 16:47:17.62",47.654541,8.939622,184.81,0.6123959,206.79,49.26,256.06,-57.95,-1.26,0.3996606,16,0.49,83,3.99,-243.2
"2024-07-23 11:51:12.799","2024-07-23 16:47:17.621",47.654536,8.939621,192.79,0.6002142,194.45,61.59,256.06,-63.73,-1.65,0.2855383,16,0.4878,83,3.992,-243.2
"2024-07-23 11:51:13.799","2024-07-23 16:47:17.621",47.654532,8.939621,192.51,0.4200538,192.61,63.45,256.06,-66.43,-0.19,0.187759,16,0.4929,83,3.992,-243.5
"2024-07-23 11:51:14.799","2024-07-23 16:47:17.621",47.654530,8.939620,192.08,0.3606841,192.05,64.01,256.06,-63.05,-0.51,0.1580892,16,0.4939,83,3.99,-243.4
"2024-07-23 11:51:15.799","2024-07-23 16:47:17.622",47.654526,8.939616,194.67,0.3699375,194.18,61.88,256.06,-53.16,0.59,0.174384,15,0.4829,83,3.99,-243.4
"2024-07-23 11:51:16.499","2024-07-23 16:47:17.622",47.654523,8.939612,203.69,0.5484518,220.58,35.48,256.06,-40.69,1.35,0.4466311,16,0.48,83,3.99,-243.4
"2024-07-23 11:51:17.799","2024-07-23 16:47:17.622",47.654516,8.939604,211.7,0.6804171,225.75,30.3,256.06,-33.42,2.81,0.5874625,16,0.45,83,3.992,-243.2
"2024-07-23 11:51:18.799","2024-07-23 16:47:17.623",47.654510,8.939598,214.78,0.8640174,229.93,26.12,256.06,-24.57,4.27,0.7757797,16,0.4368,83,3.99,-243.4
"2024-07-23 11:51:19.799","2024-07-23 16:47:17.623",47.654504,8.939593,216.22,0.7757869,220.76,35.29,256.06,-12.1,4.85,0.6332011,16,0.4229,82,3.986,-243.2
"2024-07-23 11:51:20.699","2024-07-23 16:47:17.623",47.654500,8.939584,217.93,0.8034984,233.57,22.49,256.06,-2.55,6.5,0.7423919,16,0.4138,83,3.99,-243.4
"2024-07-23 11:51:21.799","2024-07-23 16:47:17.624",47.654490,8.939574,219.24,1.031084,230.62,25.43,256.06,3.27,6.87,0.9311744,16,0.4019,83,3.99,-243.4
