servertime;latitude;longitude;"""HDT - Heading True""";SOG in m/s;SOG in Knoten;"""COG - Course over Ground""";Heel;"""Trim Fore / Aft""";"""GPS Satellites""";"""GPS HAcc""";"""Battery Charge""";"""Battery 1 Voltage""";"""Battery 1 Current""";"""Battery 1 Temperature""";;;;;
"""2024-04-14 11:16:59.097""";47.664393;8.976722;223.68;0.02122253;0.042317725;223.64;90.48;11.76;16;0.8188;95;4.152;-0.3049;-237.1;;;;;
"""2024-04-14 11:14:23.169""";47.664372;8.976747;224.2;0.03761983;0.075013941;223.73;94.81;4.88;15;0.8257;95;4.156;-0.3318;-237.1;;;;;
"""2024-04-14 11:15:50.048""";47.664389;8.976725;223.67;0.04970602;0.099113804;223.73;88.82;10.89;15;0.9976;95;4.152;-0.325;-237.1;;;;;
"""2024-04-14 14:11:41.049""";47.66457;8.977641;223.66;0.163705;0.32642777;223.73;87.6;7.32;16;0.4988;68;3.932;-0.3809;-228.1;;;;;
"""2024-04-14 14:16:28.088""";47.664365;8.976701;223.97;0.03336355;0.066526919;223.73;92.1;1.92;16;0.7788;67;3.928;-0.3669;-228.1;;;;;
"""2024-04-14 14:02:24.529""";47.667735;8.968712;220.92;3.025232;6.032312608;223.84;81.67;-5.03;15;0.4089;69;3.943;-0.3599;-230.1;;;;;
"""2024-04-14 11:15:47.247""";47.664388;8.976723;223.74;0.09430106;0.188036314;223.85;88.59;10.5;15;0.9688;95;4.152;-0.3218;-237.1;;;;;
"""2024-04-14 11:15:49.089""";47.664388;8.976724;224.06;0.03339938;0.066598364;223.85;88.73;10.92;14;0.9897;95;4.152;-0.3218;-237.1;;;;;
"""2024-04-14 11:11:28.118""";47.664324;8.97672;223.9;0.103568;0.206514592;223.9;-138.81;-17.27;15;2.002;96;4.16;-0.313;-238.1;;;;;
"""2024-04-14 14:02:39.097""";47.666465;8.967399;222.94;3.405062;6.789693628;223.94;89.86;-7.95;15;0.407;69;3.939;-0.3928;-230.1;;;;;
"""2024-04-14 14:09:58.103""";47.665108;8.977985;232.75;1.927969;3.844370186;223.95;95.77;0;15;0.5049;68;3.936;-0.3499;-228.1;;;;;
"""2024-04-14 14:16:27.154""";47.664365;8.9767;223.75;0.03206586;0.063939325;223.97;92.09;2.1;16;0.7769;67;3.928;-0.3679;-228.1;;;;;
"""2024-04-14 14:11:42.062""";47.664571;8.977638;223.69;0.2475738;0.493662157;223.99;84.77;5.81;16;0.4968;68;3.932;-0.3799;-228.1;;;;;
"""2024-04-14 14:16:24.049""";47.664364;8.9767;224.29;0.03404567;0.067887066;224.04;92.13;1.87;16;0.7646;67;3.928;-0.377;-228.1;;;;;
"""2024-04-14 14:15:49.064""";47.66437;8.976701;224.79;0.04014872;0.080056548;224.05;92.44;1.16;16;0.772;67;3.93;-0.3508;-228.1;;;;;
"""2024-04-14 14:52:46.559""";47.664427;8.975626;161.73;1.379344;2.750411936;224.07;85.7;-30.56;5;3.836;61;3.887;-0.3879;-228.1;;;;;
"""2024-04-14 11:17:00.133""";47.664394;8.976722;224.27;0.01852127;0.036931412;224.13;90.53;11.65;16;0.8149;95;4.152;-0.3018;-237.1;;;;;
"""2024-04-14 11:11:17.092""";47.664327;8.976719;224.11;0.1054407;0.210248756;224.14;-159.23;-13.33;13;1.523;96;4.16;-0.3059;-238.1;;;;;
"""2024-04-14 14:02:32.402""";47.666685;8.967668;218.1;3.344561;6.669054634;224.14;91.2;-6.52;15;0.4128;69;3.941;-0.4058;-230.1;;;;;
"""2024-04-14 14:11:37.05""";47.664565;8.977646;225.05;0.1561005;0.311264397;224.14;88.08;7.55;16;0.5;68;3.932;-0.3848;-228.1;;;;;
"""2024-04-14 14:52:45.406""";47.664424;8.97564;132.3;1.560444;3.111525336;224.15;83.31;-28.28;12;2.854;61;3.887;-0.3928;-228.1;;;;;
"""2024-04-14 11:11:13.103""";47.66433;8.976718;224.42;0.1455629;0.290252423;224.16;-156.71;-14.89;14;1.318;96;4.16;-0.303;-238.1;;;;;
"""2024-04-14 11:15:28.217""";47.664385;8.976714;223.08;0.121824;0.242917056;224.25;89.77;5.58;16;0.96;95;4.152;-0.3159;-237.1;;;;;
"""2024-04-14 11:23:02.124""";47.664544;8.977637;224.29;0.1743358;0.347625585;224.29;85.7;16.15;15;0.7866;94;4.145;-0.3108;-236.1;;;;;
"""2024-04-14 14:02:57.065""";47.666051;8.966886;225.64;2.974539;5.931230766;224.33;93.43;-6.41;14;0.3989;69;3.939;-0.3779;-230.1;;;;;
"""2024-04-14 11:15:55.088""";47.66439;8.976727;224.67;0.07996553;0.159451267;224.38;89.55;11.47;15;0.9858;95;4.152;-0.3118;-237.1;;;;;
"""2024-04-14 11:35:45.1""";47.664114;8.965898;227.03;2.114924;4.217158456;224.39;92.83;18.5;15;0.5679;92;4.129;-0.3098;-237.1;;;;;
"""2024-04-14 14:12:40.06""";47.66455;8.977645;223.15;0.09363712;0.186712417;224.39;89.08;11.91;16;0.4868;68;3.93;-0.3589;-228.1;;;;;
"""2024-04-14 14:02:24.635""";47.666952;8.967941;222.28;3.581705;7.14191977;224.45;87.5;-6.08;14;0.4038;69;3.941;-0.3628;-230.1;;;;;
"""2024-04-14 13:02:13.047""";47.662206;8.953553;212.38;2.403762;4.793101428;224.47;91.72;9.58;14;0.6587;79;4.012;-0.3408;-232.1;;;;;
"""2024-04-14 11:14:21.169""";47.66437;8.976748;224.55;0.04750207;0.094719128;224.55;92.28;7.72;13;0.8428;95;4.156;-0.3379;-237.1;;;;;
"""2024-04-14 11:19:07.15""";47.664419;8.976769;224.56;0.03627368;0.072329718;224.56;90.24;10.25;15;1.002;95;4.148;-0.3149;-237.1;;;;;
"""2024-04-14 14:04:13.37""";47.667348;8.964777;216.98;1.498876;2.988758744;224.57;97.57;3.85;15;0.5327;69;3.943;-0.3279;-230.1;;;;;
"""2024-04-14 11:17:58.081""";47.664396;8.976716;224.88;0.02168487;0.043239631;224.58;90.29;11.69;15;0.9136;95;4.152;-0.3069;-237.1;;;;;
"""2024-04-14 11:22:20.051""";47.664536;8.977634;223.94;0.1332859;0.265772085;224.66;87.65;17.39;15;0.771;94;4.145;-0.324;-237.1;;;;;
"""2024-04-14 11:22:19.249""";47.664535;8.977634;224.74;0.1037152;0.206808109;224.74;88.71;17.17;15;0.7686;94;4.145;-0.325;-237.1;;;;;
"""2024-04-14 14:16:08.083""";47.664368;8.976698;224.55;0.0264265;0.052694441;224.86;92.07;2.18;16;0.7905;67;3.928;-0.3689;-228.1;;;;;
"""2024-04-14 11:16:39.088""";47.664392;8.976724;225.01;0.01918025;0.038245419;224.94;90.5;11.77;16;0.8535;95;4.152;-0.3049;-237.1;;;;;
"""2024-04-14 11:14:22.085""";47.664371;8.976747;225.02;0.04215537;0.084057808;225.02;92.66;7.45;15;0.835;95;4.156;-0.3318;-237.1;;;;;
"""2024-04-14 11:17:12.217""";47.664402;8.976724;224.85;0.02156696;0.043004518;225.07;90.4;11.8;16;0.7817;95;4.152;-0.313;-237.1;;;;;
"""2024-04-14 14:02:24.629""";47.667652;8.968591;219.93;3.395986;6.771596084;225.07;95.92;-3.79;14;0.4109;69;3.943;-0.3579;-230.1;;;;;
"""2024-04-14 11:16:40.06""";47.664391;8.976724;225.08;0.02095053;0.041775357;225.08;90.43;11.77;16;0.8516;95;4.152;-0.3059;-237.1;;;;;
"""2024-04-14 13:58:30.078""";47.66749;8.973477;223.77;1.72337;3.43639978;225.09;87.79;4.02;16;0.4739;70;3.943;-0.3828;-230.1;;;;;
"""2024-04-14 11:16:41.089""";47.66439;8.976724;225.15;0.03050495;0.06082687;225.12;90.46;11.74;15;0.8516;95;4.152;-0.303;-237.1;;;;;
"""2024-04-14 14:40:14.077""";47.664398;8.975642;230.76;0.4801999;0.957518601;225.15;79.52;52.65;15;1.033;63;3.9;-0.3579;-225.1;;;;;
"""2024-04-14 14:15:25.071""";47.664383;8.976714;206.75;0.6181511;1.232593293;225.16;91.62;12.09;15;0.7329;67;3.93;-0.3508;-228.1;;;;;
"""2024-04-14 11:14:52.937""";47.664372;8.976723;224.62;0.06379436;0.127205954;225.18;91.33;-0.77;16;0.752;95;4.156;-0.3169;-237.1;;;;;
"""2024-04-14 14:12:42.068""";47.664545;8.977645;225.23;0.2482533;0.49501708;225.19;90.87;9.44;16;0.5068;68;3.93;-0.3579;-228.1;;;;;
"""2024-04-14 11:17:59.093""";47.664396;8.976716;225.16;0.01739462;0.034684872;225.22;90.29;11.67;15;0.917;95;4.152;-0.3069;-237.1;;;;;
"""2024-04-14 11:16:43.11""";47.66439;8.976723;225.24;0.0340228;0.067841463;225.24;90.56;11.69;15;0.8516;95;4.152;-0.3008;-237.1;;;;;
"""2024-04-14 11:09:55.096""";47.664358;8.976723;225.33;0.4437071;0.884751957;225.33;-11.37;75.36;15;0.9775;96;4.164;-0.3088;-239.1;;;;;
"""2024-04-14 11:16:42.068""";47.66439;8.976724;225.31;0.02288812;0.045638911;225.33;90.45;11.73;16;0.8516;95;4.152;-0.3018;-237.1;;;;;
"""2024-04-14 14:09:53.062""";47.665175;8.978069;231.95;1.679567;3.349056598;225.35;84.75;2.87;16;0.4709;68;3.936;-0.3459;-228.1;;;;;
"""2024-04-14 14:16:02.063""";47.664371;8.976697;224.69;0.04490057;0.089531737;225.35;92.11;2.37;16;0.7847;67;3.93;-0.3628;-228.1;;;;;
"""2024-04-14 14:52:44.453""";47.664429;8.975651;200.24;1.273727;2.539811638;225.4;86.78;-36.64;11;2.264;61;3.887;-0.396;-228.1;;;;;
"""2024-04-14 11:19:15.098""";47.664417;8.976795;225.64;0.5100607;1.017061036;225.42;86.5;13.72;15;0.9829;95;4.148;-0.314;-237.1;;;;;
"""2024-04-14 11:18:00.061""";47.664397;8.976716;225.81;0.02302218;0.045906227;225.55;90.34;11.5;15;0.9189;95;4.152;-0.3059;-237.1;;;;;
"""2024-04-14 14:11:40.055""";47.664568;8.977641;224.63;0.1568753;0.312809348;225.56;83.95;4.54;16;0.5059;68;3.932;-0.3779;-228.1;;;;;
"""2024-04-14 14:12:38.076""";47.664549;8.977643;226.03;0.06421068;0.128036096;225.56;90.49;11.84;16;0.4829;68;3.93;-0.3608;-227.1;;;;;
"""2024-04-14 11:08:06.051""";47.664347;8.976693;218.06;0.5130109;1.022943735;225.57;-138.67;7.94;14;1.439;96;4.168;-0.3118;-239.1;;;;;
"""2024-04-14 14:10:56.107""";47.664589;8.977681;225.01;0.2375651;0.473704809;225.69;85.53;6.17;15;0.5527;68;3.934;-0.3538;-228.1;;;;;
"""2024-04-14 14:02:24.629""";47.667675;8.968622;222.14;3.194303;6.369440182;225.7;90.96;-3.01;15;0.4109;69;3.943;-0.3589;-230.1;;;;;
"""2024-04-14 14:16:06.054""";47.664369;8.976698;226;0.0296098;0.059041941;225.71;92.18;1.91;16;0.7876;67;3.928;-0.3718;-228.1;;;;;
"""2024-04-14 12:18:14.051""";47.663435;8.951435;204.29;1.301843;2.595874942;225.72;90.61;17.72;16;0.6626;85;4.066;-0.3279;-234.1;;;;;
"""2024-04-14 14:17:10.15""";47.664366;8.97669;226.45;0.1222069;0.243680559;225.72;60.35;-13.96;16;0.8267;67;3.928;-0.3599;-228.1;;;;;
"""2024-04-14 11:16:44.049""";47.66439;8.976723;225.92;0.02320177;0.046264329;225.78;90.66;11.66;16;0.8516;95;4.152;-0.303;-237.1;;;;;
"""2024-04-14 14:39:48.424""";47.664398;8.975696;223.37;0.2319657;0.462539606;225.79;87.5;-7.59;14;0.6558;63;3.9;-0.375;-225.1;;;;;
"""2024-04-14 11:13:59.13""";47.66436;8.976745;226.36;0.3003838;0.598965297;225.83;87.56;4.21;15;0.8608;95;4.156;-0.3169;-238.1;;;;;
"""2024-04-14 14:12:50.09""";47.664545;8.977648;224.05;0.1308558;0.260926465;225.89;90.61;10.12;16;0.543;68;3.93;-0.3569;-228.1;;;;;
"""2024-04-14 11:11:23.147""";47.664325;8.976719;226.06;0.1552293;0.309527224;225.97;-126.16;-12.9;15;1.805;96;4.16;-0.3118;-238.1;;;;;
"""2024-04-14 11:15:14.937""";47.66438;8.976711;229.59;0.1719806;0.342929316;225.97;84.97;6.42;16;0.7646;95;4.156;-0.3008;-237.1;;;;;
"""2024-04-14 14:16:55.12""";47.664367;8.976693;225.76;0.03135258;0.062517045;226.03;92.02;2.14;16;0.8389;67;3.928;-0.356;-228.1;;;;;
"""2024-04-14 14:16:44.05""";47.66437;8.976697;226.18;0.044715;0.08916171;226.06;92.32;1.8;16;0.8247;67;3.928;-0.3569;-228.1;;;;;
"""2024-04-14 11:15:39.192""";47.664388;8.976718;226.37;0.04908314;0.097871781;226.12;88.59;9.09;16;0.9648;95;4.152;-0.3149;-237.1;;;;;
"""2024-04-14 14:02:24.635""";47.666929;8.967908;221.54;3.510428;6.999793432;226.15;94.44;-5.89;15;0.4019;69;3.941;-0.356;-230.1;;;;;
"""2024-04-14 11:11:22.21""";47.664325;8.976718;226.03;0.09229857;0.184043349;226.18;-124.94;-11.71;13;1.814;96;4.16;-0.3118;-238.1;;;;;
"""2024-04-14 14:11:38.061""";47.664567;8.977643;226.42;0.1716883;0.34234647;226.28;86.74;6.35;16;0.5088;68;3.932;-0.3809;-228.1;;;;;
"""2024-04-14 14:12:44.079""";47.664547;8.977646;227.84;0.1900945;0.379048433;226.35;90.11;9.2;16;0.5195;68;3.93;-0.3608;-227.1;;;;;
"""2024-04-14 11:11:24.059""";47.664326;8.976718;226.14;0.08873411;0.176935815;226.38;-132.63;-15.74;14;1.796;96;4.16;-0.3169;-238.1;;;;;
"""2024-04-14 14:11:01.138""";47.664593;8.977669;225.17;0.2772259;0.552788445;226.41;87.5;7.48;16;0.5557;68;3.934;-0.356;-228.1;;;;;
"""2024-04-14 14:16:25.19""";47.664364;8.9767;226.6;0.04073129;0.081218192;226.42;92.16;1.9;16;0.7686;67;3.928;-0.3728;-228.1;;;;;
"""2024-04-14 11:13:22.058""";47.664374;8.976725;226.47;0.2531647;0.504810412;226.47;102.8;12.79;12;0.8647;95;4.156;-0.3088;-238.1;;;;;
"""2024-04-14 13:02:58.108""";47.661136;8.952702;216.49;3.059697;6.101035818;226.57;92.42;7.82;15;0.6406;78;4.012;-0.3318;-232.1;;;;;
"""2024-04-14 11:17:11.249""";47.664401;8.976724;226.69;0.02204607;0.043959864;226.75;90.49;11.76;16;0.7837;95;4.152;-0.313;-237.1;;;;;
"""2024-04-14 14:12:53.161""";47.66454;8.977644;226.81;0.2168043;0.432307774;226.75;88.33;12.25;15;0.564;68;3.93;-0.356;-228.1;;;;;
"""2024-04-14 14:16:26.046""";47.664365;8.9767;226.58;0.03366557;0.067129147;226.75;92.15;2.05;16;0.772;67;3.928;-0.3708;-228.1;;;;;
"""2024-04-14 11:14:00.209""";47.664361;8.976746;226.16;0.08154393;0.162598596;226.76;87.9;3.93;14;0.8569;95;4.156;-0.3179;-237.1;;;;;
"""2024-04-14 11:11:35.259""";47.664317;8.976724;229.57;0.1462713;0.291664972;226.82;164.42;-4.22;15;2.121;96;4.16;-0.3149;-238.1;;;;;
"""2024-04-14 11:14:20.089""";47.664369;8.97675;226.91;0.09389263;0.187221904;226.83;88.68;5.2;15;0.8579;95;4.156;-0.3418;-237.1;;;;;
"""2024-04-14 14:16:07.082""";47.664368;8.976698;226.74;0.02965187;0.059125829;226.83;92.15;2.02;16;0.7896;67;3.928;-0.3708;-227.1;;;;;
"""2024-04-14 11:22:12.145""";47.664533;8.977634;227.24;0.05205877;0.103805187;226.87;87.39;16.59;15;0.7749;94;4.145;-0.3169;-237.1;;;;;
"""2024-04-14 11:42:36.057""";47.659497;8.958322;220.86;3.179818;6.340557092;226.93;98.5;15.17;16;0.606;91;4.117;-0.3188;-238.1;;;;;
"""2024-04-14 11:17:01.135""";47.664394;8.976723;227.57;0.02425375;0.048361978;227.09;90.56;11.57;16;0.8105;95;4.152;-0.3018;-237.1;;;;;
"""2024-04-14 12:12:20.147""";47.660256;8.962907;225.23;2.182156;4.351219064;227.12;103.38;11.03;16;0.5859;86;4.074;-0.3608;-234.1;;;;;
"""2024-04-14 11:15:36.098""";47.664388;8.976717;229.09;0.04471085;0.089153435;227.22;85.31;5.94;16;0.959;95;4.152;-0.3159;-237.1;;;;;
"""2024-04-14 11:17:10.208""";47.664401;8.976724;227.18;0.02483131;0.049513632;227.24;90.52;11.72;16;0.7866;95;4.152;-0.3108;-237.1;;;;;
"""2024-04-14 13:03:42.069""";47.66014;8.951814;221.88;2.383143;4.751987142;227.25;93.64;13.8;15;0.6655;78;4.012;-0.3599;-232.1;;;;;
"""2024-04-14 11:16:45.099""";47.664389;8.976723;227.38;0.03036076;0.060539355;227.26;90.66;11.67;16;0.8525;95;4.152;-0.3008;-237.1;;;;;
"""2024-04-14 14:16:29.132""";47.664365;8.9767;227.68;0.03206331;0.06393424;227.41;92.07;1.76;16;0.7808;67;3.928;-0.3628;-228.1;;;;;
"""2024-04-14 14:16:54.219""";47.664368;8.976693;227.33;0.02741663;0.05466876;227.42;92.12;2.01;16;0.8359;67;3.928;-0.3579;-228.1;;;;;
"""2024-04-14 11:16:48.06""";47.664389;8.976723;227.71;0.0254538;0.050754877;227.45;90.69;11.68;16;0.8506;95;4.152;-0.304;-237.1;;;;;
"""2024-04-14 12:58:34.094""";47.66705;8.955974;209.77;1.71705;3.4237977;227.45;74.46;16.6;15;0.6636;79;4.016;-0.3689;-232.1;;;;;
"""2024-04-14 14:16:45.05""";47.66437;8.976697;227.8;0.03313271;0.066066624;227.48;92.46;1.58;16;0.8276;67;3.928;-0.3638;-228.1;;;;;
"""2024-04-14 11:15:46.088""";47.664388;8.976722;227.07;0.1206761;0.240628143;227.49;88.01;10.67;15;0.9609;95;4.152;-0.3188;-237.1;;;;;
"""2024-04-14 11:16:22.048""";47.664393;8.976725;227.12;0.026119;0.052081286;227.5;90.32;11.91;16;0.9077;95;4.152;-0.3108;-237.1;;;;;
"""2024-04-14 11:22:15.246""";47.664534;8.977634;227.23;0.03040776;0.060633073;227.51;85.42;16.11;15;0.772;94;4.145;-0.3118;-237.1;;;;;
"""2024-04-14 14:40:16.054""";47.664399;8.975637;229.26;0.1468993;0.292917204;227.58;86.49;-1.29;13;0.9629;63;3.9;-0.3608;-225.1;;;;;
"""2024-04-14 11:22:12.146""";47.664533;8.977634;227.58;0.05677183;0.113203029;227.6;87.1;16.39;15;0.7749;94;4.145;-0.3149;-237.1;;;;;
"""2024-04-14 11:16:47.095""";47.664389;8.976723;227.45;0.02526494;0.05037829;227.63;90.43;11.66;16;0.8506;95;4.152;-0.3018;-237.1;;;;;
"""2024-04-14 11:10:09.093""";47.664361;8.976722;227.64;0.1253807;0.250009116;227.64;81.41;0.56;15;0.6846;96;4.164;-0.313;-239.1;;;;;
"""2024-04-14 14:12:55.069""";47.664538;8.977643;226.85;0.07934675;0.15821742;227.67;94.83;4.24;16;0.585;68;3.93;-0.355;-227.1;;;;;
"""2024-04-14 14:17:22.254""";47.664365;8.976692;230.73;0.08655202;0.172584728;227.67;82.72;2.25;16;0.8477;67;3.928;-0.356;-228.1;;;;;
"""2024-04-14 14:16:43.147""";47.66437;8.976697;227.47;0.0248495;0.049549903;227.74;92.26;1.69;16;0.8228;67;3.928;-0.3579;-228.1;;;;;
"""2024-04-14 11:17:09.248""";47.6644;8.976724;227.68;0.01745455;0.034804373;227.78;90.52;11.73;16;0.7905;95;4.152;-0.3108;-237.1;;;;;
"""2024-04-14 11:22:17.19""";47.664534;8.977633;227.37;0.0777574;0.155048256;227.82;83.81;15.11;15;0.7676;94;4.145;-0.324;-237.1;;;;;
"""2024-04-14 14:00:35.231""";47.669588;8.970295;231.82;0.9057973;1.806159816;227.91;95.77;8.62;15;0.5776;70;3.943;-0.3499;-229.1;;;;;
"""2024-04-14 14:12:54.052""";47.664539;8.977643;228.2;0.1283075;0.255845155;227.93;94.07;5.7;16;0.584;68;3.93;-0.356;-228.1;;;;;
"""2024-04-14 11:16:15.249""";47.664391;8.976724;228.14;0.03703223;0.073842267;228.02;90.3;11.73;15;0.918;95;4.152;-0.314;-237.1;;;;;
"""2024-04-14 14:02:56.079""";47.666068;8.966915;226.08;3.043716;6.069169704;228.09;89.4;-5.6;15;0.3948;69;3.939;-0.3738;-229.1;;;;;
"""2024-04-14 11:38:55.096""";47.664999;8.961205;195.6;1.144549;2.282230706;228.24;86.41;17.06;16;0.6436;92;4.125;-0.3018;-237.1;;;;;
"""2024-04-14 14:16:53.073""";47.664368;8.976694;228.14;0.0286482;0.057124511;228.24;92.12;1.93;16;0.834;67;3.928;-0.3589;-228.1;;;;;
"""2024-04-14 11:16:46.051""";47.664389;8.976723;228.37;0.0239415;0.047739351;228.3;90.61;11.71;16;0.8516;95;4.152;-0.3008;-237.1;;;;;
"""2024-04-14 14:02:48.067""";47.666245;8.967125;225.26;3.538493;7.055755042;228.31;95.76;-6.77;14;0.408;69;3.939;-0.3818;-230.1;;;;;
"""2024-04-14 11:44:05.087""";47.660816;8.95505;211.39;1.338992;2.669950048;228.38;86.54;18.95;16;0.6489;91;4.117;-0.3098;-238.1;;;;;
"""2024-04-14 14:17:16.099""";47.664366;8.976691;227.02;0.1012531;0.201898681;228.38;95.13;10.14;16;0.8486;67;3.928;-0.356;-228.1;;;;;
"""2024-04-14 11:15:27.275""";47.664385;8.976714;228.43;0.1084789;0.216306927;228.43;93.8;-2.19;15;0.9639;95;4.152;-0.313;-237.1;;;;;
"""2024-04-14 11:22:14.165""";47.664534;8.977634;228.67;0.02331392;0.046487956;228.5;86.19;16.06;15;0.7729;94;4.145;-0.3118;-237.1;;;;;
"""2024-04-14 11:22:16.104""";47.664534;8.977634;228.69;0.05332998;0.10633998;228.51;85.92;16.39;15;0.771;94;4.145;-0.3159;-237.1;;;;;
"""2024-04-14 11:15:56.07""";47.66439;8.976727;228.52;0.1215577;0.242386054;228.52;90.06;11.47;15;0.9878;95;4.152;-0.3179;-237.1;;;;;
"""2024-04-14 11:22:13.25""";47.664533;8.977634;228.39;0.03192317;0.063654801;228.52;86.48;16.14;15;0.7739;94;4.145;-0.314;-237.1;;;;;
"""2024-04-14 11:13:45.098""";47.664362;8.976729;229.48;0.09838586;0.196181405;228.58;94.18;-2.49;14;0.8018;95;4.156;-0.3098;-238.1;;;;;
"""2024-04-14 11:16:14.137""";47.664391;8.976723;228.38;0.03714353;0.074064199;228.61;90.22;11.78;16;0.9155;95;4.152;-0.314;-237.1;;;;;
"""2024-04-14 11:15:24.207""";47.664385;8.976713;229.67;0.07485995;0.14927074;228.69;82.09;4.15;14;0.9355;95;4.156;-0.3069;-237.1;;;;;
"""2024-04-14 11:13:58.083""";47.664359;8.976744;227.33;0.2135116;0.42574213;228.72;87.44;3.75;13;0.8579;95;4.156;-0.3188;-237.1;;;;;
"""2024-04-14 11:23:03.097""";47.664546;8.977638;230.71;0.2453114;0.489150932;228.72;88.07;17.16;15;0.7866;94;4.145;-0.313;-237.1;;;;;
"""2024-04-14 11:13:23.102""";47.664375;8.976724;227.87;0.1281228;0.255476863;228.98;88.63;23.39;13;0.8486;95;4.156;-0.3108;-238.1;;;;;
"""2024-04-14 14:12:39.078""";47.66455;8.977643;229.43;0.1575402;0.314135159;229.04;91.96;9.68;16;0.4839;68;3.93;-0.3599;-228.1;;;;;
"""2024-04-14 11:15:38.138""";47.664388;8.976717;228.45;0.06218201;0.123990928;229.06;88.08;8.31;16;0.96;95;4.152;-0.3118;-237.1;;;;;
"""2024-04-14 14:15:24.125""";47.664387;8.976719;212.84;0.7451873;1.485903476;229.08;91.45;12.23;16;0.731;67;3.93;-0.3528;-228.1;;;;;
"""2024-04-14 11:16:49.092""";47.664389;8.976723;228.91;0.03135415;0.062520175;229.13;90.69;11.93;16;0.8496;95;4.152;-0.303;-237.1;;;;;
"""2024-04-14 14:12:36.067""";47.664549;8.977643;229.47;0.09557558;0.190577707;229.25;90.18;9;16;0.4749;68;3.93;-0.3628;-228.1;;;;;
"""2024-04-14 14:02:24.529""";47.667696;8.968652;224.56;3.069939;6.121458366;229.28;88.96;-4.19;14;0.4099;69;3.943;-0.3599;-230.1;;;;;
"""2024-04-14 14:16:30.141""";47.664366;8.976701;229.48;0.02436881;0.048591407;229.3;92.15;1.71;16;0.7827;67;3.928;-0.3608;-228.1;;;;;
"""2024-04-14 11:17:08.118""";47.664399;8.976724;229.16;0.02213757;0.044142315;229.31;90.54;11.74;16;0.7959;95;4.152;-0.3069;-237.1;;;;;
"""2024-04-14 11:16:16.1""";47.664391;8.976724;229.53;0.03966538;0.079092768;229.4;90.33;11.71;15;0.918;95;4.152;-0.3149;-237.1;;;;;
"""2024-04-14 14:16:52.074""";47.664368;8.976694;229.31;0.03488647;0.069563621;229.45;92.05;1.89;16;0.8325;67;3.928;-0.3599;-228.1;;;;;
"""2024-04-14 11:14:17.089""";47.664366;8.976753;234.72;0.1176129;0.234520123;229.57;75.8;9.9;14;0.8628;95;4.156;-0.3379;-238.1;;;;;
"""2024-04-14 10:57:35.089""";47.664348;8.976698;110.98;0.6032995;1.202979203;229.67;-22.06;-47.32;15;0.8208;98;4.184;-0.3418;-244.1;;;;;
"""2024-04-14 14:12:26.118""";47.664554;8.977646;229.01;0.08766034;0.174794718;229.71;95.28;9.5;16;0.449;68;3.932;-0.366;-227.1;;;;;
"""2024-04-14 11:07:33.092""";47.664347;8.976687;228.64;0.3132813;0.624682912;229.85;-122.69;-5.79;14;1.338;96;4.168;-0.323;-239.1;;;;;
"""2024-04-14 11:18:01.093""";47.664397;8.976717;230.39;0.02664091;0.053121975;229.88;90.38;11.38;15;0.9219;95;4.152;-0.3059;-237.1;;;;;
"""2024-04-14 11:17:07.135""";47.664399;8.976724;229.93;0.02653848;0.052917729;229.93;90.53;11.69;16;0.7998;95;4.152;-0.3069;-237.1;;;;;
"""2024-04-14 11:17:06.168""";47.664398;8.976724;230.01;0.02845963;0.056748502;230.05;90.53;11.66;16;0.8018;95;4.152;-0.304;-237.1;;;;;
"""2024-04-14 14:12:48.076""";47.664545;8.977646;229.67;0.08961631;0.178694922;230.12;92;4.8;15;0.543;68;3.93;-0.3569;-228.1;;;;;
"""2024-04-14 11:16:21.088""";47.664393;8.976725;230.14;0.02518657;0.050222021;230.14;90.33;11.78;15;0.9146;95;4.152;-0.313;-237.1;;;;;
"""2024-04-14 11:16:17.088""";47.664392;8.976724;230.26;0.03825467;0.076279812;230.21;90.33;11.72;15;0.9199;95;4.152;-0.3179;-237.1;;;;;
"""2024-04-14 14:16:31.288""";47.664366;8.976701;230.52;0.02418058;0.048216077;230.35;92.31;1.65;16;0.7837;67;3.928;-0.3589;-228.1;;;;;
"""2024-04-14 14:11:39.06""";47.664568;8.977642;230.94;0.1916346;0.382119392;230.36;85.42;5.9;16;0.5098;68;3.932;-0.377;-228.1;;;;;
"""2024-04-14 12:07:37.169""";47.666727;8.974423;230.94;2.031686;4.051181884;230.37;104.52;16.1;15;0.46;88;4.086;-0.3848;-232.1;;;;;
"""2024-04-14 11:15:26.244""";47.664385;8.976715;229.91;0.07861941;0.156767104;230.42;85.27;3.3;16;0.9556;95;4.156;-0.3118;-237.1;;;;;
"""2024-04-14 14:10:43.066""";47.664592;8.977719;292.94;0.8619865;1.718801081;230.46;95.21;0.47;15;0.5298;68;3.934;-0.355;-228.1;;;;;
"""2024-04-14 14:16:51.057""";47.664369;8.976694;230.45;0.03265886;0.065121767;230.51;92.09;1.82;16;0.8306;67;3.928;-0.3618;-228.1;;;;;
"""2024-04-14 14:16:50.051""";47.664369;8.976694;230.57;0.02987131;0.059563392;230.6;92.34;1.71;16;0.8286;67;3.928;-0.355;-228.1;;;;;
